machine_type,machine_id,filename,true_label,health_score,health_percentage,health_state,normalized_euclidean,normalized_manhattan,normalized_cosine
slider,id_00,00000199.wav,normal,96.93111713405168,96.9%,EXCELLENT,13.293293952941895,176.24908447265625,-0.07030060887336731
slider,id_00,00000098.wav,normal,99.77127453151245,99.8%,EXCELLENT,7.228435039520264,97.78756713867188,-0.07474032789468765
slider,id_00,00000379.wav,normal,99.84641299681624,99.8%,EXCELLENT,6.443271636962891,85.71493530273438,-0.10670577734708786
slider,id_00,00000510.wav,normal,83.5533192602022,83.6%,GOOD,18.916259765625,260.58978271484375,0.03584786131978035
slider,id_00,00000272.wav,normal,98.91634417234205,98.9%,EXCELLENT,10.61989974975586,143.98190307617188,-0.12402985990047455
slider,id_00,00000664.wav,normal,90.9549804950066,91.0%,EXCELLENT,16.642410278320312,228.90579223632812,-0.13309943675994873
slider,id_00,00000065.wav,normal,73.28316735371226,73.3%,WARNING,21.146989822387695,286.11346435546875,0.039532553404569626
slider,id_00,00000968.wav,normal,98.0898587183359,98.1%,EXCELLENT,12.024077415466309,165.7056427001953,0.02938581071794033
slider,id_00,00000745.wav,normal,72.32718799567384,72.3%,WARNING,21.32809829711914,300.05987548828125,0.00883674155920744
slider,id_00,00000862.wav,normal,50.363773201415285,50.4%,WARNING,24.995880126953125,338.101806640625,0.0672173723578453
slider,id_00,00000435.wav,normal,99.19490768967239,99.2%,EXCELLENT,9.924962997436523,131.67764282226562,-0.08779871463775635
slider,id_00,00000187.wav,normal,99.68398533526654,99.7%,EXCELLENT,7.887712001800537,103.90618896484375,0.17341311275959015
slider,id_00,00000463.wav,normal,58.94631870194473,58.9%,WARNING,23.631498336791992,301.66961669921875,0.024067386984825134
slider,id_00,00000265.wav,normal,62.17203691402475,62.2%,WARNING,23.104480743408203,318.88836669921875,0.10063863545656204
slider,id_00,00000527.wav,normal,99.57043411351454,99.6%,EXCELLENT,8.53381633758545,111.44920349121094,-0.16094228625297546
slider,id_00,00000803.wav,normal,99.68802634440242,99.7%,EXCELLENT,7.8610639572143555,106.93303680419922,-0.007411338854581118
slider,id_00,00000733.wav,normal,99.79076016596056,99.8%,EXCELLENT,7.050393104553223,92.81954956054688,0.022238317877054214
slider,id_00,00000705.wav,normal,93.81713117566102,93.8%,EXCELLENT,15.375033378601074,199.95799255371094,0.023646200075745583
slider,id_00,00000448.wav,normal,99.07777584742644,99.1%,EXCELLENT,10.2394380569458,136.87603759765625,0.17769284546375275
slider,id_00,00000100.wav,normal,99.35657212182119,99.4%,EXCELLENT,9.417120933532715,125.40599060058594,0.13368694484233856
slider,id_00,00000831.wav,normal,23.06495634957445,23.1%,CRITICAL,29.68426513671875,398.8970947265625,0.09546148031949997
slider,id_00,00000468.wav,normal,99.59185053107898,99.6%,EXCELLENT,8.424748420715332,115.6737060546875,-0.040813710540533066
slider,id_00,00000324.wav,normal,99.58849802986724,99.6%,EXCELLENT,8.442154884338379,114.51306915283203,0.10951142013072968
slider,id_00,00000297.wav,normal,83.0452798630863,83.0%,GOOD,19.04391860961914,263.7148132324219,-0.06496555358171463
slider,id_00,00000961.wav,normal,96.18785518865198,96.2%,EXCELLENT,13.908397674560547,185.404541015625,0.024459335952997208
slider,id_00,00000034.wav,normal,99.41398403728107,99.4%,EXCELLENT,9.209245681762695,125.36856079101562,-0.14814573526382446
