machine_type,machine_id,filename,true_label,health_score,health_percentage,health_state,normalized_euclidean,normalized_manhattan,normalized_cosine
slider,id_00,00000698.wav,normal,99.34719253486864,99.3%,EXCELLENT,9.960403442382812,124.66029357910156,-0.016773944720625877
slider,id_00,00000117.wav,normal,99.11598008347427,99.1%,EXCELLENT,10.606801986694336,145.4366455078125,-0.03585552051663399
slider,id_00,00000738.wav,normal,14.111287929446853,14.1%,CRITICAL,30.867855072021484,417.04559326171875,0.01682153344154358
slider,id_00,00000923.wav,normal,99.44018338748465,99.4%,EXCELLENT,9.641425132751465,128.97894287109375,-0.005312398541718721
slider,id_00,00000011.wav,normal,98.63442833887187,98.6%,EXCELLENT,11.577704429626465,155.8374481201172,0.05463837459683418
slider,id_00,00000929.wav,normal,89.65617078732637,89.7%,GOOD,17.130413055419922,232.2069549560547,0.0801459476351738
slider,id_00,00000566.wav,normal,95.68908974168187,95.7%,EXCELLENT,14.46528434753418,198.06814575195312,0.0634685829281807
slider,id_00,00000257.wav,normal,99.86085314314627,99.9%,EXCELLENT,6.9719109535217285,90.38613891601562,-0.0691942572593689
slider,id_00,00001032.wav,normal,99.23080468065857,99.2%,EXCELLENT,10.30726432800293,138.77589416503906,0.08492232114076614
slider,id_00,00000479.wav,normal,98.43450394972827,98.4%,EXCELLENT,11.894622802734375,158.6741943359375,-0.031749289482831955
slider,id_00,00000921.wav,normal,95.76700444836912,95.8%,EXCELLENT,14.414905548095703,197.75045776367188,0.022497160360217094
slider,id_00,00000390.wav,normal,76.58730629417944,76.6%,GOOD,20.285587310791016,277.770263671875,0.03408757224678993
slider,id_00,00000394.wav,normal,92.78131851246276,92.8%,EXCELLENT,15.96975326538086,226.24362182617188,0.035055067390203476
slider,id_00,00001058.wav,normal,99.74709936582745,99.7%,EXCELLENT,8.073439598083496,106.65473175048828,0.0229636300355196
slider,id_00,00000610.wav,normal,65.43595201537357,65.4%,WARNING,22.214418411254883,315.23974609375,0.022270796820521355
slider,id_00,00000432.wav,normal,96.79255904710422,96.8%,EXCELLENT,13.6692533493042,180.91285705566406,-0.021434349939227104
slider,id_00,00001043.wav,normal,98.67830621501288,98.7%,EXCELLENT,11.502833366394043,155.93634033203125,-0.04898909479379654
slider,id_00,00000811.wav,normal,0.2889767853358981,0.3%,CRITICAL,40.76866912841797,560.5811767578125,-0.03808606043457985
slider,id_00,00000163.wav,normal,51.184155685234586,51.2%,WARNING,24.373769760131836,336.7536315917969,-0.07132165879011154
slider,id_00,00000642.wav,normal,57.35463481758446,57.4%,WARNING,23.458599090576172,331.10504150390625,0.03302168846130371
slider,id_00,00000156.wav,normal,99.3271758701191,99.3%,EXCELLENT,10.02375602722168,136.91354370117188,-0.002036029938608408
slider,id_00,00000112.wav,normal,98.29358556794759,98.3%,EXCELLENT,12.097721099853516,161.09474182128906,0.07636541873216629
slider,id_00,00000881.wav,normal,95.26279305187705,95.3%,EXCELLENT,14.728610038757324,201.7239227294922,0.019712751731276512
slider,id_00,00000048.wav,normal,96.32205124970339,96.3%,EXCELLENT,14.032429695129395,186.681396484375,-0.018432321026921272
slider,id_00,00000773.wav,normal,51.61522723996378,51.6%,WARNING,24.31022834777832,322.96112060546875,0.01441061869263649
slider,id_00,00000093.wav,normal,99.19707816722274,99.2%,EXCELLENT,10.399109840393066,138.9174041748047,-0.026229793205857277
slider,id_00,00000505.wav,normal,91.91100433151355,91.9%,EXCELLENT,16.325809478759766,219.62376403808594,-0.086174875497818
slider,id_00,00000521.wav,normal,47.83978232057812,47.8%,CRITICAL,24.86661720275879,334.13262939453125,0.00484106969088316
slider,id_00,00000141.wav,normal,97.3932524041666,97.4%,EXCELLENT,13.135198593139648,178.48822021484375,-0.043968893587589264
slider,id_00,00000980.wav,normal,93.42320812978693,93.4%,EXCELLENT,15.685446739196777,213.13131713867188,0.07196597009897232
slider,id_00,00000370.wav,normal,98.32115350229871,98.3%,EXCELLENT,12.059148788452148,160.55422973632812,0.04524249956011772
slider,id_00,00000408.wav,normal,89.84680751822114,89.8%,GOOD,17.067705154418945,230.02503967285156,-0.003195534460246563
slider,id_00,00000597.wav,normal,84.00605145408346,84.0%,GOOD,18.70244789123535,248.82156372070312,-0.0857585072517395
slider,id_00,00001048.wav,normal,75.59169434087215,75.6%,GOOD,20.47420310974121,281.1643371582031,0.0699068233370781
slider,id_00,00000438.wav,normal,99.72726324456652,99.7%,EXCELLENT,8.217069625854492,108.78794860839844,-0.020357130095362663
slider,id_00,00000598.wav,normal,98.50771170062062,98.5%,EXCELLENT,11.782845497131348,162.17002868652344,0.014070043340325356
slider,id_00,00000764.wav,normal,85.90762094850915,85.9%,GOOD,18.223648071289062,239.530029296875,0.024885455146431923
slider,id_00,00000269.wav,normal,98.42364739474426,98.4%,EXCELLENT,11.910815238952637,160.58885192871094,0.04113933444023132
slider,id_00,00000551.wav,normal,88.32538735691355,88.3%,GOOD,17.546436309814453,233.48312377929688,0.02230399288237095
slider,id_00,00000574.wav,normal,56.77692607779985,56.8%,WARNING,23.545063018798828,320.84710693359375,-0.006964178290218115
slider,id_00,00000762.wav,normal,96.38416228038793,96.4%,EXCELLENT,13.986754417419434,190.50689697265625,0.02836606092751026
slider,id_00,00000252.wav,normal,99.7203600729857,99.7%,EXCELLENT,8.264846801757812,107.12960815429688,-0.09371655434370041
slider,id_00,00001023.wav,normal,99.91464506658862,99.9%,EXCELLENT,6.112651348114014,79.37983703613281,0.008385288529098034
slider,id_00,00000271.wav,normal,17.446943531612426,17.4%,CRITICAL,30.052827835083008,406.8943176269531,0.05000679939985275
slider,id_00,00000146.wav,normal,91.64187901699977,91.6%,EXCELLENT,16.43001365661621,214.54129028320312,0.010182945989072323
slider,id_00,00000469.wav,normal,99.94283389094105,99.9%,EXCELLENT,5.4327192306518555,66.49437713623047,-0.004553847014904022
slider,id_00,00000658.wav,normal,99.30720995302384,99.3%,EXCELLENT,10.085309982299805,134.44839477539062,0.049740470945835114
slider,id_00,00000936.wav,normal,98.81343899119311,98.8%,EXCELLENT,11.25791072845459,149.05943298339844,0.0309964157640934
slider,id_00,00000905.wav,normal,95.00819043708054,95.0%,EXCELLENT,14.876931190490723,201.77923583984375,-0.018515553325414658
slider,id_00,00000405.wav,normal,92.67112856053934,92.7%,EXCELLENT,16.016584396362305,221.1591033935547,0.0034916307777166367
slider,id_00,00000511.wav,normal,98.1419572935031,98.1%,EXCELLENT,12.300827980041504,166.54359436035156,-0.07294628024101257
slider,id_00,00000671.wav,normal,98.6720556380722,98.7%,EXCELLENT,11.513628959655762,165.59559631347656,0.056016720831394196
slider,id_00,00000217.wav,normal,97.12236329929355,97.1%,EXCELLENT,13.387484550476074,175.82205200195312,-0.0920759066939354
slider,id_00,00000322.wav,normal,97.99953163216533,98.0%,EXCELLENT,12.479134559631348,165.09124755859375,0.0024392742197960615
slider,id_00,00001053.wav,normal,12.421684356898327,12.4%,CRITICAL,31.331127166748047,422.6753234863281,0.0056105987168848515
slider,id_00,00000897.wav,normal,99.48974553383366,99.5%,EXCELLENT,9.451655387878418,126.96298217773438,0.05790289118885994
slider,id_00,00000580.wav,normal,96.14272109496677,96.1%,EXCELLENT,14.160858154296875,192.316162109375,0.07214359939098358
slider,id_00,00000935.wav,normal,86.51073746162544,86.5%,GOOD,18.062744140625,242.48199462890625,0.06502930819988251
slider,id_00,00000216.wav,normal,92.76241931549424,92.8%,EXCELLENT,15.977824211120605,212.3504180908203,0.01795586198568344
slider,id_00,00000067.wav,normal,64.30261023988591,64.3%,WARNING,22.394004821777344,301.7415771484375,-0.04322175681591034
slider,id_00,00000274.wav,normal,95.34668682327698,95.3%,EXCELLENT,14.678339004516602,201.14096069335938,0.06617715954780579
slider,id_00,00000410.wav,normal,99.31307415576751,99.3%,EXCELLENT,10.067395210266113,130.89474487304688,-0.0020362932700663805
slider,id_00,00000323.wav,normal,88.7432202102219,88.7%,GOOD,17.419649124145508,240.0718994140625,0.03487451747059822
slider,id_00,00000824.wav,normal,99.05976766797593,99.1%,EXCELLENT,10.741166114807129,143.06918334960938,-0.027011165395379066
slider,id_00,00000032.wav,normal,97.23435404192382,97.2%,EXCELLENT,13.28569221496582,176.01596069335938,-0.0768200233578682
slider,id_00,00000841.wav,normal,83.77674957874044,83.8%,GOOD,18.75758934020996,258.62701416015625,-0.05005746707320213
slider,id_00,00000234.wav,normal,97.40420345573564,97.4%,EXCELLENT,13.124547004699707,179.48216247558594,0.026929212734103203
slider,id_00,00000057.wav,normal,83.06898447291773,83.1%,GOOD,18.924663543701172,254.35943603515625,-0.07475084066390991
slider,id_00,00000794.wav,normal,5.352143618836477,5.4%,CRITICAL,34.01960754394531,479.0423278808594,-0.03459871560335159
slider,id_00,00000786.wav,normal,98.60016018256515,98.6%,EXCELLENT,11.634747505187988,152.5519561767578,0.08618126064538956
slider,id_00,00000863.wav,normal,79.45337930429723,79.5%,GOOD,19.71593475341797,269.32073974609375,0.05078072473406792
slider,id_00,00000332.wav,normal,27.33845177408346,27.3%,CRITICAL,28.089704513549805,384.69952392578125,-0.05690459534525871
slider,id_00,00000701.wav,normal,99.22952065066278,99.2%,EXCELLENT,10.31082534790039,140.45263671875,0.07580791413784027
slider,id_00,00000224.wav,normal,96.45613951847903,96.5%,EXCELLENT,13.933012962341309,179.92938232421875,-0.08851756900548935
slider,id_00,00000570.wav,normal,97.77025863463457,97.8%,EXCELLENT,12.744746208190918,173.41232299804688,-0.04803556576371193
slider,id_00,00001033.wav,normal,98.09714956883502,98.1%,EXCELLENT,12.35814094543457,166.9761505126953,-0.06712426245212555
slider,id_00,00000655.wav,normal,98.47636381366772,98.5%,EXCELLENT,11.831273078918457,169.5723419189453,0.059958409518003464
slider,id_00,00000947.wav,normal,98.984195677087,99.0%,EXCELLENT,10.911141395568848,146.193603515625,-0.028572259470820427
slider,id_00,00000276.wav,normal,55.8999299257234,55.9%,WARNING,23.675912857055664,309.447021484375,-0.04644165188074112
slider,id_00,00000388.wav,normal,99.51569175726162,99.5%,EXCELLENT,9.345667839050293,133.0174102783203,0.05923935025930405
slider,id_00,00000473.wav,normal,88.25398864707152,88.3%,GOOD,17.567777633666992,244.28701782226562,-0.06939217448234558
slider,id_00,00000167.wav,normal,92.81440721123033,92.8%,EXCELLENT,15.955583572387695,210.90814208984375,-0.009959910064935684
slider,id_00,00000250.wav,normal,98.16091612308178,98.2%,EXCELLENT,12.276223182678223,162.23092651367188,0.025424905121326447
slider,id_00,00000746.wav,normal,98.2383379437506,98.2%,EXCELLENT,12.173445701599121,161.31289672851562,-0.003703407011926174
slider,id_00,00000546.wav,normal,58.19120370245115,58.2%,WARNING,23.33296775817871,310.16192626953125,-0.011808722279965878
slider,id_00,00000175.wav,normal,0.8817500105055652,0.9%,CRITICAL,38.4952507019043,511.923583984375,0.07856366038322449
slider,id_00,00001017.wav,normal,90.73922258794816,90.7%,EXCELLENT,16.762134552001953,222.78518676757812,0.01635667122900486
slider,id_00,00000623.wav,normal,76.61460840035413,76.6%,GOOD,20.280353546142578,273.4541015625,0.03934108838438988
slider,id_00,00000073.wav,normal,78.55414559023416,78.6%,GOOD,19.89933967590332,272.3062438964844,-0.08256523311138153
slider,id_00,00000663.wav,normal,89.66183809405723,89.7%,GOOD,17.12856101989746,234.0863037109375,-0.03840511292219162
slider,id_00,00000699.wav,normal,97.95322051482268,98.0%,EXCELLENT,12.534790992736816,165.4658660888672,0.059241458773612976
slider,id_00,00000959.wav,normal,99.82172274809574,99.8%,EXCELLENT,7.421543121337891,98.61213684082031,0.041222769767045975
