machine_type,machine_id,filename,true_label,health_score,health_percentage,health_state,normalized_euclidean,normalized_manhattan,normalized_cosine
fan,id_00,00000764.wav,normal,98.5734173135053,98.6%,EXCELLENT,10.28368091583252,139.45570373535156,-0.03486187756061554
fan,id_00,00000269.wav,normal,99.27623610180613,99.3%,EXCELLENT,8.425639152526855,116.34169006347656,-0.06006508320569992
fan,id_00,00000551.wav,normal,98.74568475729147,98.7%,EXCELLENT,9.918596267700195,136.16636657714844,0.024514589458703995
fan,id_00,00000985.wav,normal,30.144683775850662,30.1%,CRITICAL,30.00391387939453,397.52264404296875,0.04082990437746048
fan,id_00,00000762.wav,normal,94.45516639754126,94.5%,EXCELLENT,14.618427276611328,196.21084594726562,0.009947721846401691
fan,id_00,00000252.wav,normal,97.141902078245,97.1%,EXCELLENT,12.378045082092285,170.05105590820312,-0.024550899863243103
fan,id_00,00001003.wav,normal,96.42555973294182,96.4%,EXCELLENT,13.103584289550781,177.85272216796875,-0.05434711277484894
fan,id_00,00000271.wav,normal,99.21320123556592,99.2%,EXCELLENT,8.645862579345703,113.35435485839844,-0.0694420114159584
fan,id_00,00000146.wav,normal,82.8317396833936,82.8%,GOOD,19.323667526245117,260.7257385253906,-0.018696609884500504
fan,id_00,00000469.wav,normal,98.7651862504052,98.8%,EXCELLENT,9.874576568603516,132.23236083984375,0.08319670706987381
fan,id_00,00000658.wav,normal,98.74081551132336,98.7%,EXCELLENT,9.929494857788086,130.72689819335938,0.08287159353494644
fan,id_00,00000405.wav,normal,98.85740950585465,98.9%,EXCELLENT,9.657866477966309,135.4308319091797,0.08783648908138275
fan,id_00,00000511.wav,normal,97.06529321091423,97.1%,EXCELLENT,12.462400436401367,167.10760498046875,0.04878140985965729
fan,id_00,00000671.wav,normal,98.49334511679231,98.5%,EXCELLENT,10.440570831298828,142.61611938476562,0.050808969885110855
fan,id_00,00000217.wav,normal,99.61761947634747,99.6%,EXCELLENT,6.8102898597717285,93.91214752197266,0.05538444221019745
fan,id_00,00000322.wav,normal,99.25865529317936,99.3%,EXCELLENT,8.48870849609375,114.68805694580078,0.05305333063006401
fan,id_00,00000735.wav,normal,98.63530765226776,98.6%,EXCELLENT,10.15713119506836,138.4814453125,0.07937807589769363
fan,id_00,00000580.wav,normal,99.20245660256673,99.2%,EXCELLENT,8.681840896606445,116.30978393554688,0.05706900730729103
fan,id_00,00000216.wav,normal,92.88730075495788,92.9%,EXCELLENT,15.540550231933594,210.27740478515625,0.06543280184268951
