machine_type,machine_id,filename,true_label,health_score,health_percentage,health_state,normalized_euclidean,normalized_manhattan,normalized_cosine
pump,id_00,00000764.wav,normal,98.86926245927634,98.9%,EXCELLENT,9.770064353942871,124.328125,0.08967820554971695
pump,id_00,00000269.wav,normal,98.560193187817,98.6%,EXCELLENT,10.43966007232666,145.98992919921875,0.08144797384738922
pump,id_00,00000551.wav,normal,71.08849791893694,71.1%,WARNING,22.100622177124023,311.36309814453125,-0.03166830912232399
pump,id_00,00000980.wav,normal,98.21571955483518,98.2%,EXCELLENT,11.053176879882812,151.6056365966797,0.031979918479919434
pump,id_00,00000762.wav,normal,98.61335389671002,98.6%,EXCELLENT,10.33396053314209,133.78028869628906,0.021242542192339897
pump,id_00,00000252.wav,normal,92.78149516109119,92.8%,EXCELLENT,15.636487007141113,206.65704345703125,-0.0594559982419014
pump,id_00,00000998.wav,normal,98.7142380173817,98.7%,EXCELLENT,10.123374938964844,133.11080932617188,-0.013381119817495346
pump,id_00,00000271.wav,normal,0.005680894612278722,0.0%,CRITICAL,53.68307113647461,725.5584106445312,-0.02401447668671608
pump,id_00,00000146.wav,normal,57.04017181009712,57.0%,WARNING,24.80844497680664,343.16021728515625,-0.08433813601732254
pump,id_00,00000469.wav,normal,99.05574368586608,99.1%,EXCELLENT,9.284327507019043,123.99412536621094,-0.046230021864175797
pump,id_00,00000658.wav,normal,94.51120147673151,94.5%,EXCELLENT,14.63874626159668,202.18765258789062,0.05665607005357742
pump,id_00,00000405.wav,normal,98.95596219922625,99.0%,EXCELLENT,9.55367660522461,126.25552368164062,-0.05668023228645325
pump,id_00,00000511.wav,normal,7.140003927382466,7.1%,CRITICAL,36.55914306640625,495.6019287109375,-0.037350233644247055
pump,id_00,00000671.wav,normal,99.46615210546592,99.5%,EXCELLENT,7.815834999084473,102.76737976074219,0.030560070648789406
pump,id_00,00000217.wav,normal,86.28618151305824,86.3%,GOOD,18.257522583007812,244.9246063232422,0.04619487747550011
pump,id_00,00000322.wav,normal,99.5981989360653,99.6%,EXCELLENT,7.118771076202393,95.66654968261719,-0.028061293065547943
