machine_type,machine_id,filename,true_label,health_score,health_percentage,health_state,normalized_euclidean,normalized_manhattan,normalized_cosine
valve,id_00,00000551.wav,normal,93.81043059982979,93.8%,EXCELLENT,15.07180118560791,198.6884307861328,0.010244854725897312
valve,id_00,00000965.wav,normal,99.61056348139196,99.6%,EXCELLENT,7.054296493530273,95.71659088134766,0.04215807095170021
valve,id_00,00000762.wav,normal,99.00368887413333,99.0%,EXCELLENT,9.436305046081543,119.21464538574219,0.039366062730550766
valve,id_00,00000252.wav,normal,97.05596687849798,97.1%,EXCELLENT,12.570670127868652,173.5610809326172,-0.0037508667446672916
valve,id_00,00000983.wav,normal,98.17022583496711,98.2%,EXCELLENT,11.133251190185547,150.11886596679688,0.03309781476855278
valve,id_00,00000271.wav,normal,99.28121837136376,99.3%,EXCELLENT,8.578824996948242,116.45243835449219,0.0011466051219031215
valve,id_00,00000146.wav,normal,99.4358097408257,99.4%,EXCELLENT,7.963978290557861,104.3349380493164,0.044989120215177536
valve,id_00,00000469.wav,normal,94.94580974002803,94.9%,EXCELLENT,14.353188514709473,199.91619873046875,-0.022382814437150955
valve,id_00,00000658.wav,normal,94.13175816152102,94.1%,EXCELLENT,14.879746437072754,196.65924072265625,0.01478541549295187
valve,id_00,00000405.wav,normal,94.67008694078342,94.7%,EXCELLENT,14.538601875305176,185.9133758544922,-0.009264608845114708
valve,id_00,00000511.wav,normal,82.90846899016526,82.9%,GOOD,19.276897430419922,253.31710815429688,0.0016789516666904092
valve,id_00,00000671.wav,normal,99.73580498591845,99.7%,EXCELLENT,6.138941764831543,83.21591186523438,0.06682170927524567
valve,id_00,00000217.wav,normal,96.59332258543934,96.6%,EXCELLENT,13.034845352172852,171.54458618164062,-0.0015573035925626755
valve,id_00,00000322.wav,normal,99.50659035737799,99.5%,EXCELLENT,7.630789756774902,103.72189331054688,0.011878712102770805
valve,id_00,00000735.wav,normal,98.67418301265589,98.7%,EXCELLENT,10.216370582580566,134.41677856445312,0.04189518466591835
valve,id_00,00000580.wav,normal,97.9220162873145,97.9%,EXCELLENT,11.50728702545166,161.34356689453125,0.025397889316082
valve,id_00,00000216.wav,normal,98.19240289539555,98.2%,EXCELLENT,11.09776782989502,155.75686645507812,-0.004499946720898151
valve,id_00,00000067.wav,normal,96.38520751920127,96.4%,EXCELLENT,13.226858139038086,183.59188842773438,0.012060852721333504
valve,id_00,00000274.wav,normal,98.95562612252091,99.0%,EXCELLENT,9.562936782836914,133.0596466064453,0.00038674401002936065
valve,id_00,00000410.wav,normal,98.13109615365757,98.1%,EXCELLENT,11.194974899291992,155.86720275878906,-0.0028884836938232183
valve,id_00,00000323.wav,normal,96.69180273554976,96.7%,EXCELLENT,12.940605163574219,178.81015014648438,-0.012130379676818848
valve,id_00,00000824.wav,normal,64.831763173399,64.8%,WARNING,23.34818458557129,292.4528503417969,0.008387189358472824
valve,id_00,00000973.wav,normal,97.69234703021127,97.7%,EXCELLENT,11.821057319641113,153.79095458984375,0.05254955589771271
valve,id_00,00000841.wav,normal,99.60483085528189,99.6%,EXCELLENT,7.089479923248291,100.73120880126953,0.028100069612264633
valve,id_00,00000234.wav,normal,98.97573551908745,99.0%,EXCELLENT,9.51058578491211,133.7179718017578,-0.007890263572335243
valve,id_00,00000057.wav,normal,99.08350341756767,99.1%,EXCELLENT,9.213717460632324,129.5091552734375,0.026048313826322556
valve,id_00,00000794.wav,normal,84.66237397739587,84.7%,GOOD,18.76595687866211,248.27908325195312,-0.05088610574603081
valve,id_00,00000786.wav,normal,85.0872245254539,85.1%,GOOD,18.6364688873291,252.7393798828125,0.01486800704151392
valve,id_00,00000863.wav,normal,97.45813627639302,97.5%,EXCELLENT,12.115021705627441,143.8321533203125,-0.008069255389273167
valve,id_00,00000332.wav,normal,98.11612685128266,98.1%,EXCELLENT,11.218297004699707,155.2413787841797,-0.010142876766622066
valve,id_00,00000701.wav,normal,81.38119298689256,81.4%,GOOD,19.695072174072266,272.14019775390625,-0.00329010677523911
valve,id_00,00000224.wav,normal,96.91039606799241,96.9%,EXCELLENT,12.722858428955078,164.66831970214844,0.013935260474681854
valve,id_00,00000570.wav,normal,88.56536284761887,88.6%,GOOD,17.467817306518555,230.23257446289062,0.04855618625879288
valve,id_00,00000704.wav,normal,97.82082509430785,97.8%,EXCELLENT,11.648967742919922,160.09365844726562,0.03287195414304733
valve,id_00,00000655.wav,normal,96.43058928754012,96.4%,EXCELLENT,13.185775756835938,173.87344360351562,0.025936556980013847
valve,id_00,00000276.wav,normal,98.77232092665342,98.8%,EXCELLENT,10.003508567810059,124.25344848632812,0.01581370271742344
valve,id_00,00000388.wav,normal,99.26702382090183,99.3%,EXCELLENT,8.629234313964844,114.07376098632812,0.026644710451364517
valve,id_00,00000473.wav,normal,64.75874110763962,64.8%,WARNING,23.362241744995117,315.1124267578125,-0.004638030659407377
valve,id_00,00000167.wav,normal,98.48356584701622,98.5%,EXCELLENT,10.593606948852539,149.65570068359375,0.007097303401678801
valve,id_00,00000985.wav,normal,86.18155409746376,86.2%,GOOD,18.291122436523438,246.00775146484375,0.009780114516615868
valve,id_00,00000746.wav,normal,99.18245042020159,99.2%,EXCELLENT,8.912891387939453,116.735595703125,0.07521083950996399
valve,id_00,00000546.wav,normal,99.48503325524311,99.5%,EXCELLENT,7.736542224884033,100.61091613769531,0.05633089691400528
valve,id_00,00000175.wav,normal,98.82903211988406,98.8%,EXCELLENT,9.873684883117676,132.49957275390625,0.008914463222026825
valve,id_00,00000898.wav,normal,96.55047434193837,96.6%,EXCELLENT,13.075150489807129,177.79708862304688,0.01564314402639866
valve,id_00,00000623.wav,normal,79.17251628797483,79.2%,GOOD,20.263919830322266,277.0177001953125,0.017544368281960487
valve,id_00,00000073.wav,normal,98.20893128207075,98.2%,EXCELLENT,11.071080207824707,154.74197387695312,6.011029108776711e-05
valve,id_00,00000663.wav,normal,47.25554554696381,47.3%,CRITICAL,26.56100082397461,368.2969970703125,-0.016756804659962654
valve,id_00,00000699.wav,normal,99.30161348784118,99.3%,EXCELLENT,8.504836082458496,122.67295837402344,0.026712141931056976
valve,id_00,00000961.wav,normal,99.37512118575613,99.4%,EXCELLENT,8.22128963470459,112.23471069335938,0.0037293785717338324
valve,id_00,00000273.wav,normal,99.34415975650862,99.3%,EXCELLENT,8.344135284423828,118.41253662109375,0.018687810748815536
valve,id_00,00000686.wav,normal,85.99661270413135,86.0%,GOOD,18.350753784179688,245.1259765625,0.01983882486820221
valve,id_00,00000214.wav,normal,96.85565932550807,96.9%,EXCELLENT,12.778549194335938,179.177734375,-0.009119403548538685
valve,id_00,00000363.wav,normal,97.94045729168415,97.9%,EXCELLENT,11.480840682983398,156.85269165039062,-0.014862881042063236
valve,id_00,00000379.wav,normal,43.44114796362907,43.4%,CRITICAL,27.24915313720703,370.86798095703125,-0.006385467946529388
valve,id_00,00000166.wav,normal,96.83875072215682,96.8%,EXCELLENT,12.7955904006958,172.13897705078125,-0.008767788298428059
valve,id_00,00000373.wav,normal,94.52829513630738,94.5%,EXCELLENT,14.631004333496094,204.11862182617188,-0.01894260011613369
valve,id_00,00000854.wav,normal,96.73505494088786,96.7%,EXCELLENT,12.898483276367188,163.3564910888672,0.019340261816978455
valve,id_00,00000650.wav,normal,97.37527856643582,97.4%,EXCELLENT,12.213586807250977,152.22003173828125,0.027259018272161484
valve,id_00,00000464.wav,normal,98.53846545422329,98.5%,EXCELLENT,10.48935317993164,145.601806640625,0.00025071579148061574
valve,id_00,00000945.wav,normal,92.64200814976071,92.6%,EXCELLENT,15.710721015930176,214.86019897460938,6.094494528952055e-05
valve,id_00,00000938.wav,normal,98.8347021407047,98.8%,EXCELLENT,9.860406875610352,141.2077178955078,0.01667705550789833
valve,id_00,00000103.wav,normal,97.96419477599011,98.0%,EXCELLENT,11.446501731872559,158.2860107421875,-0.021572012454271317
valve,id_00,00000887.wav,normal,96.18552604348325,96.2%,EXCELLENT,13.402759552001953,183.38998413085938,0.0006190913845784962
valve,id_00,00000969.wav,normal,96.4208411135903,96.4%,EXCELLENT,13.194636344909668,170.71002197265625,0.008125271648168564
valve,id_00,00000875.wav,normal,87.28930610750439,87.3%,GOOD,17.921977996826172,231.7654571533203,0.015208146534860134
valve,id_00,00000081.wav,normal,98.78243509972162,98.8%,EXCELLENT,9.980741500854492,132.258056640625,0.037029389292001724
valve,id_00,00000296.wav,normal,97.68948524852196,97.7%,EXCELLENT,11.824797630310059,152.5224609375,-0.013021763414144516
valve,id_00,00000791.wav,normal,92.66277938427167,92.7%,EXCELLENT,15.70007038116455,218.55555725097656,-0.004908661358058453
valve,id_00,00000233.wav,normal,97.68563954761846,97.7%,EXCELLENT,11.829817771911621,163.96702575683594,0.011267314665019512
valve,id_00,00000677.wav,normal,92.78954831780943,92.8%,EXCELLENT,15.634563446044922,210.06700134277344,0.02957732602953911
valve,id_00,00000046.wav,normal,98.81693809636889,98.8%,EXCELLENT,9.90182113647461,139.0929718017578,0.005623906850814819
valve,id_00,00000071.wav,normal,2.543639524891461,2.5%,CRITICAL,40.02094268798828,561.15283203125,-0.03674209862947464
valve,id_00,00000721.wav,normal,27.327509514621784,27.3%,CRITICAL,30.377323150634766,413.8681640625,0.0026447016280144453
valve,id_00,00000196.wav,normal,98.20673450021565,98.2%,EXCELLENT,11.074639320373535,154.9033660888672,-0.011722702533006668
valve,id_00,00000591.wav,normal,88.70657627259367,88.7%,GOOD,17.415390014648438,242.3743896484375,0.004672059323638678
valve,id_00,00000370.wav,normal,94.69057577019487,94.7%,EXCELLENT,14.525089263916016,198.291748046875,-0.0029705315828323364
valve,id_00,00000882.wav,normal,99.77435319576522,99.8%,EXCELLENT,5.776726245880127,77.5865478515625,0.044119663536548615
valve,id_00,00000906.wav,normal,98.90182132767916,98.9%,EXCELLENT,9.698807716369629,132.07977294921875,0.01937241107225418
valve,id_00,00000633.wav,normal,98.86500581886128,98.9%,EXCELLENT,9.78847599029541,136.37310791015625,0.041586581617593765
valve,id_00,00000643.wav,normal,89.64830904108887,89.6%,GOOD,17.05316162109375,225.03915405273438,0.017727471888065338
valve,id_00,00000849.wav,normal,99.01018973956892,99.0%,EXCELLENT,9.418769836425781,119.45882415771484,0.05700348690152168
valve,id_00,00000300.wav,normal,99.43444663585356,99.4%,EXCELLENT,7.970021724700928,109.11866760253906,0.007068820297718048
valve,id_00,00000565.wav,normal,97.85096101637978,97.9%,EXCELLENT,11.607365608215332,161.85409545898438,0.010921021923422813
valve,id_00,00000080.wav,normal,93.68462329126655,93.7%,EXCELLENT,15.144875526428223,209.63072204589844,-0.01664259470999241
valve,id_00,00000387.wav,normal,96.43220191310206,96.4%,EXCELLENT,13.184308052062988,182.37203979492188,-0.009568270295858383
valve,id_00,00000127.wav,normal,98.14397521035694,98.1%,EXCELLENT,11.174781799316406,158.4561767578125,0.008486013859510422
valve,id_00,00000549.wav,normal,98.27941514399207,98.3%,EXCELLENT,10.954859733581543,145.64529418945312,0.03774143010377884
valve,id_00,00000470.wav,normal,49.17525356133348,49.2%,CRITICAL,26.21678352355957,331.08697509765625,-0.043083541095256805
valve,id_00,00000747.wav,normal,99.60060909502376,99.6%,EXCELLENT,7.1150994300842285,84.61553955078125,0.0070497989654541016
valve,id_00,00000044.wav,normal,41.628148409519525,41.6%,CRITICAL,27.579715728759766,344.91790771484375,-0.03284946456551552
valve,id_00,00000826.wav,normal,95.85359496948945,95.9%,EXCELLENT,13.679216384887695,178.74166870117188,0.04406590759754181
valve,id_00,00000270.wav,normal,98.5873710817429,98.6%,EXCELLENT,10.393604278564453,139.4932861328125,0.01701146923005581
valve,id_00,00000618.wav,normal,63.13984327573186,63.1%,WARNING,23.671323776245117,306.28375244140625,0.007477124687284231
valve,id_00,00000352.wav,normal,91.49130816488243,91.5%,EXCELLENT,16.26800537109375,212.72882080078125,0.01071048155426979
valve,id_00,00000867.wav,normal,98.55142303831768,98.6%,EXCELLENT,10.464256286621094,145.57479858398438,0.028178656473755836
valve,id_00,00000367.wav,normal,96.93561925371358,96.9%,EXCELLENT,12.696920394897461,178.33335876464844,-0.01682216487824917
valve,id_00,00000099.wav,normal,98.8953914642759,98.9%,EXCELLENT,9.714654922485352,129.41702270507812,0.023588141426444054
valve,id_00,00000389.wav,normal,5.1973598386193,5.2%,CRITICAL,37.68766403198242,526.9724731445312,-0.02818608097732067
valve,id_00,00000094.wav,normal,96.96796696593819,97.0%,EXCELLENT,12.663395881652832,178.33682250976562,-0.01575622893869877
valve,id_00,00000981.wav,normal,87.30087131534725,87.3%,GOOD,17.91800880432129,231.5863037109375,0.026615938171744347
valve,id_00,00000344.wav,normal,98.52823496190139,98.5%,EXCELLENT,10.509033203125,146.44833374023438,-0.009403265081346035
valve,id_00,00000781.wav,normal,98.82565945644617,98.8%,EXCELLENT,9.881556510925293,127.19158935546875,0.021344894543290138
