machine_type,machine_id,filename,true_label,health_score,health_percentage,health_state,normalized_euclidean,normalized_manhattan,normalized_cosine
pump,id_00,00000894.wav,normal,99.91642831228562,99.9%,EXCELLENT,8.744575500488281,111.01787567138672,-0.02349446341395378
pump,id_00,00000137.wav,normal,99.77860453076075,99.8%,EXCELLENT,10.059895515441895,135.02218627929688,-0.0044843112118542194
pump,id_00,00000010.wav,normal,93.695337896324,93.7%,EXCELLENT,15.885391235351562,220.58599853515625,0.01711377128958702
pump,id_00,00000045.wav,normal,59.13522734215918,59.1%,WARNING,21.63302230834961,288.7100830078125,0.021118907257914543
pump,id_00,00000472.wav,normal,77.00887339371032,77.0%,GOOD,19.384212493896484,265.12799072265625,-0.01939624361693859
pump,id_00,00000769.wav,normal,94.21864579897077,94.2%,EXCELLENT,15.691960334777832,214.54415893554688,-0.024997161701321602
pump,id_00,00000387.wav,normal,97.5150442974632,97.5%,EXCELLENT,13.969669342041016,182.80612182617188,0.004053186159580946
pump,id_00,00000455.wav,normal,98.84559669152488,98.8%,EXCELLENT,12.600196838378906,161.34222412109375,-0.03348563238978386
pump,id_00,00000993.wav,normal,98.54112858950384,98.5%,EXCELLENT,13.002471923828125,174.93792724609375,-0.021269243210554123
pump,id_00,00000157.wav,normal,97.29486276526593,97.3%,EXCELLENT,14.13135051727295,192.79827880859375,0.027222545817494392
pump,id_00,00000181.wav,normal,89.09886400467887,89.1%,GOOD,17.20378303527832,225.32899475097656,0.02352902479469776
pump,id_00,00000495.wav,normal,99.1159148979051,99.1%,EXCELLENT,12.156542778015137,161.27606201171875,-0.0046623158268630505
pump,id_00,00000557.wav,normal,55.43869403815531,55.4%,WARNING,22.050251007080078,290.6652526855469,0.0032872736919671297
pump,id_00,00000238.wav,normal,58.389356744224266,58.4%,WARNING,21.717823028564453,285.2381286621094,0.005722512491047382
pump,id_00,00000737.wav,normal,92.90039564573496,92.9%,EXCELLENT,16.15659523010254,211.7285919189453,-0.02229037880897522
pump,id_00,00000645.wav,normal,98.3958874318982,98.4%,EXCELLENT,13.169309616088867,180.09408569335938,-0.029440779238939285
pump,id_00,00000782.wav,normal,86.05224181414545,86.1%,GOOD,17.86381721496582,239.80604553222656,0.008725866675376892
